GORONTALO	74716	BONE BOLANGO	75031	jokowi-jk	TILONGKABILA	3674
GORONTALO	74716	BONE BOLANGO	75031	prabowo-hatta	BULANGO UTARA	2877
GORONTALO	74716	BONE BOLANGO	75031	jokowi-jk	BULANGO UTARA	1386
GORONTALO	74716	BONE BOLANGO	75031	prabowo-hatta	BONEPANTAI	3727
GORONTALO	74716	BONE BOLANGO	75031	jokowi-jk	BONEPANTAI	1823
GORONTALO	74716	BONE BOLANGO	75031	prabowo-hatta	SUWAWA	4027
GORONTALO	74716	BONE BOLANGO	75031	jokowi-jk	SUWAWA	2585
GORONTALO	74716	BONE BOLANGO	75031	prabowo-hatta	KABILA	7763
GORONTALO	74716	BONE BOLANGO	75031	jokowi-jk	KABILA	4896
GORONTALO	74716	BONE BOLANGO	75031	prabowo-hatta	PINOGU	685
GORONTALO	74716	BONE BOLANGO	75031	jokowi-jk	PINOGU	397
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	LIMBOTO	18154
GORONTALO	74716	GORONTALO	74717	jokowi-jk	LIMBOTO	7695
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	BILATO	3187
GORONTALO	74716	GORONTALO	74717	jokowi-jk	BILATO	2006
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	TALAGA JAYA	3584
GORONTALO	74716	GORONTALO	74717	jokowi-jk	TALAGA JAYA	2442
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	ASPARAGA	4625
GORONTALO	74716	GORONTALO	74717	jokowi-jk	ASPARAGA	2337
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	BILUHU	2848
GORONTALO	74716	GORONTALO	74717	jokowi-jk	BILUHU	1735
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	TABONGO	7036
GORONTALO	74716	GORONTALO	74717	jokowi-jk	TABONGO	2526
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	TILANGO	5072
GORONTALO	74716	GORONTALO	74717	jokowi-jk	TILANGO	2470
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	LIMBOTO BARAT	10107
GORONTALO	74716	GORONTALO	74717	jokowi-jk	LIMBOTO BARAT	3890
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	PULUBALA	9765
GORONTALO	74716	GORONTALO	74717	jokowi-jk	PULUBALA	3247
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	MOOTILANGO	6837
GORONTALO	74716	GORONTALO	74717	jokowi-jk	MOOTILANGO	3359
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	TOLANGOHULA	7907
GORONTALO	74716	GORONTALO	74717	jokowi-jk	TOLANGOHULA	4655
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	BONGOMEME	7864
GORONTALO	74716	GORONTALO	74717	jokowi-jk	BONGOMEME	2855
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	TELAGA BIRU	9991
GORONTALO	74716	GORONTALO	74717	jokowi-jk	TELAGA BIRU	5176
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	BOLIYOHUTO	5201
GORONTALO	74716	GORONTALO	74717	jokowi-jk	BOLIYOHUTO	4600
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	BATUDAA PANTAI	4207
GORONTALO	74716	GORONTALO	74717	jokowi-jk	BATUDAA PANTAI	1771
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	TIBAWA	14506
GORONTALO	74716	GORONTALO	74717	jokowi-jk	TIBAWA	6567
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	BATUDAA	5747
GORONTALO	74716	GORONTALO	74717	jokowi-jk	BATUDAA	2107
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	TELAGA	7012
GORONTALO	74716	GORONTALO	74717	jokowi-jk	TELAGA	4863
GORONTALO	74716	GORONTALO	74717	prabowo-hatta	DUNGALIYO	6484
GORONTALO	74716	GORONTALO	74717	jokowi-jk	DUNGALIYO	2888
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	ATINGGOLA	3974
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	ATINGGOLA	2150
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	BIAU	1488
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	BIAU	1291
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	MONANO	2260
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	MONANO	1335
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	PONELO KEPULAUAN	1711
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	PONELO KEPULAUAN	393
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	TOMOLITO	3290
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	TOMOLITO	1301
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	GENTUMA RAYA	3223
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	GENTUMA RAYA	1648
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	TOLINGGULA	3435
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	TOLINGGULA	1484
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	SUMALATA	3578
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	SUMALATA	2145
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	ANGGREK	5536
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	ANGGREK	2475
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	KWANDANG	9413
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	KWANDANG	4548
GORONTALO	74716	GORONTALO UTARA	75301	prabowo-hatta	SUMALATA TIMUR	2361
GORONTALO	74716	GORONTALO UTARA	75301	jokowi-jk	SUMALATA TIMUR	1391
GORONTALO	74716	KOTA GORONTALO	75365	prabowo-hatta	KOTA BARAT	7928
GORONTALO	74716	KOTA GORONTALO	75365	jokowi-jk	KOTA BARAT	3996
GORONTALO	74716	KOTA GORONTALO	75365	prabowo-hatta	KOTA SELATAN	6363
GORONTALO	74716	KOTA GORONTALO	75365	jokowi-jk	KOTA SELATAN	4487
GORONTALO	74716	KOTA GORONTALO	75365	prabowo-hatta	KOTA UTARA	6437
GORONTALO	74716	KOTA GORONTALO	75365	jokowi-jk	KOTA UTARA	3536
GORONTALO	74716	KOTA GORONTALO	75365	prabowo-hatta	DUNGINGI	6624
GORONTALO	74716	KOTA GORONTALO	75365	jokowi-jk	DUNGINGI	5148
GORONTALO	74716	KOTA GORONTALO	75365	prabowo-hatta	KOTA TIMUR	9066
GORONTALO	74716	KOTA GORONTALO	75365	jokowi-jk	KOTA TIMUR	4758
GORONTALO	74716	KOTA GORONTALO	75365	prabowo-hatta	KOTA TENGAH	8447
GORONTALO	74716	KOTA GORONTALO	75365	jokowi-jk	KOTA TENGAH	5045
GORONTALO	74716	KOTA GORONTALO	75365	prabowo-hatta	SIPATANA	5745
GORONTALO	74716	KOTA GORONTALO	75365	jokowi-jk	SIPATANA	3746
GORONTALO	74716	KOTA GORONTALO	75365	prabowo-hatta	DUMBO RAYA	5948
GORONTALO	74716	KOTA GORONTALO	75365	jokowi-jk	DUMBO RAYA	3991
GORONTALO	74716	KOTA GORONTALO	75365	prabowo-hatta	HULONTHALANGI	5707
GORONTALO	74716	KOTA GORONTALO	75365	jokowi-jk	HULONTHALANGI	3461
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	POPAYATO	3062
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	POPAYATO	2237
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	POPAYATO TIMUR	2253
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	POPAYATO TIMUR	2060
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	WANGGARASI	1226
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	WANGGARASI	1326
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	DUHIADAA	3139
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	DUHIADAA	2648
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	BUNTULIA	2705
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	BUNTULIA	3056
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	DENGILO	1928
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	DENGILO	1176
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	TALUDITI	2192
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	TALUDITI	2057
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	PATILANGGIO	3043
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	PATILANGGIO	1744
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	PAGUAT	5011
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	PAGUAT	3582
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	MARISA	4492
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	MARISA	4063
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	RANDANGAN	4290
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	RANDANGAN	4193
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	LEMITO	3154
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	LEMITO	2089
GORONTALO	74716	PAHUWATO	75183	prabowo-hatta	POPAYATO BARAT	1448
GORONTALO	74716	PAHUWATO	75183	jokowi-jk	POPAYATO BARAT	1895
JAMBI	15885	BATANGHARI	16576	prabowo-hatta	MERSAM	6751
JAMBI	15885	BATANGHARI	16576	jokowi-jk	MERSAM	7857
JAMBI	15885	BATANGHARI	16576	prabowo-hatta	MUARA TEMBESI	7589
JAMBI	15885	BATANGHARI	16576	jokowi-jk	MUARA TEMBESI	7721
JAMBI	15885	BATANGHARI	16576	prabowo-hatta	MUARA BULIAN	17517
JAMBI	15885	BATANGHARI	16576	jokowi-jk	MUARA BULIAN	13529
JAMBI	15885	BATANGHARI	16576	prabowo-hatta	BATIN XXIV	4564
JAMBI	15885	BATANGHARI	16576	jokowi-jk	BATIN XXIV	9778
JAMBI	15885	BATANGHARI	16576	prabowo-hatta	PEMAYUNG	8011
JAMBI	15885	BATANGHARI	16576	jokowi-jk	PEMAYUNG	8427
JAMBI	15885	BATANGHARI	16576	prabowo-hatta	MARO SEBO ULU	5077
JAMBI	15885	BATANGHARI	16576	jokowi-jk	MARO SEBO ULU	9527
JAMBI	15885	BATANGHARI	16576	prabowo-hatta	BAJUBANG	6693
JAMBI	15885	BATANGHARI	16576	jokowi-jk	BAJUBANG	12232
JAMBI	15885	BATANGHARI	16576	prabowo-hatta	MARO SEBO ILIR	3539
JAMBI	15885	BATANGHARI	16576	jokowi-jk	MARO SEBO ILIR	3928
JAMBI	15885	BUNGO	17051	prabowo-hatta	TANAH TUMBUH	3162
JAMBI	15885	BUNGO	17051	jokowi-jk	TANAH TUMBUH	5439
JAMBI	15885	BUNGO	17051	prabowo-hatta	TANAH SEPENGGAL LINTAS	5988
JAMBI	15885	BUNGO	17051	jokowi-jk	TANAH SEPENGGAL LINTAS	7546
JAMBI	15885	BUNGO	17051	prabowo-hatta	BATHIN II PELAYANG	888
JAMBI	15885	BUNGO	17051	jokowi-jk	BATHIN II PELAYANG	3187
JAMBI	15885	BUNGO	17051	prabowo-hatta	BATHIN III ULU	1919
JAMBI	15885	BUNGO	17051	jokowi-jk	BATHIN III ULU	2437
JAMBI	15885	BUNGO	17051	prabowo-hatta	RIMBO TENGAH	7962
JAMBI	15885	BUNGO	17051	jokowi-jk	RIMBO TENGAH	4803
JAMBI	15885	BUNGO	17051	prabowo-hatta	BUNGO DANI	8162
JAMBI	15885	BUNGO	17051	jokowi-jk	BUNGO DANI	4587
JAMBI	15885	BUNGO	17051	prabowo-hatta	BATHIN III	6653
JAMBI	15885	BUNGO	17051	jokowi-jk	BATHIN III	4369
JAMBI	15885	BUNGO	17051	prabowo-hatta	BATIN II BABEKO	2382
JAMBI	15885	BUNGO	17051	jokowi-jk	BATIN II BABEKO	3401
JAMBI	15885	BUNGO	17051	prabowo-hatta	PELEPAT ILIR	11089
JAMBI	15885	BUNGO	17051	jokowi-jk	PELEPAT ILIR	15057
JAMBI	15885	BUNGO	17051	prabowo-hatta	MUKO-MUKO BATHIN VII	5126
JAMBI	15885	BUNGO	17051	jokowi-jk	MUKO-MUKO BATHIN VII	2912
JAMBI	15885	BUNGO	17051	prabowo-hatta	LIMBUR LUBUK MENGKUANG	8303
JAMBI	15885	BUNGO	17051	jokowi-jk	LIMBUR LUBUK MENGKUANG	1842
JAMBI	15885	BUNGO	17051	prabowo-hatta	PELEPAT	6234
JAMBI	15885	BUNGO	17051	jokowi-jk	PELEPAT	10849
JAMBI	15885	BUNGO	17051	prabowo-hatta	TANAH SEPENGGAL	5289
JAMBI	15885	BUNGO	17051	jokowi-jk	TANAH SEPENGGAL	7291
JAMBI	15885	BUNGO	17051	prabowo-hatta	JUJUHAN	4596
JAMBI	15885	BUNGO	17051	jokowi-jk	JUJUHAN	4038
JAMBI	15885	BUNGO	17051	prabowo-hatta	PASAR MUARO BUNGO	7609
JAMBI	15885	BUNGO	17051	jokowi-jk	PASAR MUARO BUNGO	3796
JAMBI	15885	BUNGO	17051	prabowo-hatta	RANTAU PANDAN	2998
JAMBI	15885	BUNGO	17051	jokowi-jk	RANTAU PANDAN	2670
JAMBI	15885	BUNGO	17051	prabowo-hatta	JUJUHAN ILIR	2762
JAMBI	15885	BUNGO	17051	jokowi-jk	JUJUHAN ILIR	3306
JAMBI	15885	KERINCI	15961	prabowo-hatta	GUNUNG RAYA	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	GUNUNG RAYA	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	SIULAK MUKAI	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	SIULAK MUKAI	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	AIR HANGAT BARAT	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	AIR HANGAT BARAT	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	BUKITKERMAN	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	BUKITKERMAN	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	DEPATI TUJUH	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	DEPATI TUJUH	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	SIULAK	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	SIULAK	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	GUNUNG TUJUH	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	GUNUNG TUJUH	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	AIR HANGAT TIMUR	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	AIR HANGAT TIMUR	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	KAYU ARO	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	KAYU ARO	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	KELILING DANAU	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	KELILING DANAU	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	BATANG MERANGIN	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	BATANG MERANGIN	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	GUNUNG KERINCI	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	GUNUNG KERINCI	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	AIR HANGAT	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	AIR HANGAT	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	SITINJAU LAUT	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	SITINJAU LAUT	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	DANAU KERINCI	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	DANAU KERINCI	-1
JAMBI	15885	KERINCI	15961	prabowo-hatta	KAYU ARO BARAT	-1
JAMBI	15885	KERINCI	15961	jokowi-jk	KAYU ARO BARAT	-1
JAMBI	15885	KOTA JAMBI	17333	prabowo-hatta	TELANAIPURA	29777
JAMBI	15885	KOTA JAMBI	17333	jokowi-jk	TELANAIPURA	20088
JAMBI	15885	KOTA JAMBI	17333	prabowo-hatta	JAMBI SELATAN	33531
JAMBI	15885	KOTA JAMBI	17333	jokowi-jk	JAMBI SELATAN	35684
JAMBI	15885	KOTA JAMBI	17333	prabowo-hatta	JAMBI TIMUR	19590
JAMBI	15885	KOTA JAMBI	17333	jokowi-jk	JAMBI TIMUR	24911
JAMBI	15885	KOTA JAMBI	17333	prabowo-hatta	PASAR JAMBI	3149
JAMBI	15885	KOTA JAMBI	17333	jokowi-jk	PASAR JAMBI	3502
JAMBI	15885	KOTA JAMBI	17333	prabowo-hatta	PELAYANGAN	4581
JAMBI	15885	KOTA JAMBI	17333	jokowi-jk	PELAYANGAN	2503
JAMBI	15885	KOTA JAMBI	17333	prabowo-hatta	DANAU TELUK	4582
JAMBI	15885	KOTA JAMBI	17333	jokowi-jk	DANAU TELUK	2183
JAMBI	15885	KOTA JAMBI	17333	prabowo-hatta	KOTA BARU	43981
JAMBI	15885	KOTA JAMBI	17333	jokowi-jk	KOTA BARU	37230
JAMBI	15885	KOTA JAMBI	17333	prabowo-hatta	JELUTUNG	16369
JAMBI	15885	KOTA JAMBI	17333	jokowi-jk	JELUTUNG	16868
JAMBI	15885	KOTA SUNGAI PENUH	15886	prabowo-hatta	SUNGAIPENUH	3731
JAMBI	15885	KOTA SUNGAI PENUH	15886	jokowi-jk	SUNGAIPENUH	1303
JAMBI	15885	KOTA SUNGAI PENUH	15886	prabowo-hatta	PESISIR BUKIT	5100
JAMBI	15885	KOTA SUNGAI PENUH	15886	jokowi-jk	PESISIR BUKIT	1055
JAMBI	15885	KOTA SUNGAI PENUH	15886	prabowo-hatta	HAMPARAN RAWANG	7057
JAMBI	15885	KOTA SUNGAI PENUH	15886	jokowi-jk	HAMPARAN RAWANG	1294
JAMBI	15885	KOTA SUNGAI PENUH	15886	prabowo-hatta	TANAH KAMPUNG	3185
JAMBI	15885	KOTA SUNGAI PENUH	15886	jokowi-jk	TANAH KAMPUNG	1254
JAMBI	15885	KOTA SUNGAI PENUH	15886	prabowo-hatta	KUMUN DEBAI	3362
JAMBI	15885	KOTA SUNGAI PENUH	15886	jokowi-jk	KUMUN DEBAI	1858
JAMBI	15885	KOTA SUNGAI PENUH	15886	prabowo-hatta	PONDOK TINGGI	6970
JAMBI	15885	KOTA SUNGAI PENUH	15886	jokowi-jk	PONDOK TINGGI	1819
JAMBI	15885	KOTA SUNGAI PENUH	15886	prabowo-hatta	KOTO BARU	3139
JAMBI	15885	KOTA SUNGAI PENUH	15886	jokowi-jk	KOTO BARU	694
JAMBI	15885	KOTA SUNGAI PENUH	15886	prabowo-hatta	SUNGAIBUNGKAL	3837
JAMBI	15885	KOTA SUNGAI PENUH	15886	jokowi-jk	SUNGAIBUNGKAL	1278
JAMBI	15885	MERANGIN	16183	prabowo-hatta	JANGKAT	3823
JAMBI	15885	MERANGIN	16183	jokowi-jk	JANGKAT	2325
JAMBI	15885	MERANGIN	16183	prabowo-hatta	TABIR ILIR	1901
JAMBI	15885	MERANGIN	16183	jokowi-jk	TABIR ILIR	3670
JAMBI	15885	MERANGIN	16183	prabowo-hatta	TABIR TIMUR	1467
JAMBI	15885	MERANGIN	16183	jokowi-jk	TABIR TIMUR	3009
JAMBI	15885	MERANGIN	16183	prabowo-hatta	RENAH PEMBARAP	4952
JAMBI	15885	MERANGIN	16183	jokowi-jk	RENAH PEMBARAP	2115
JAMBI	15885	MERANGIN	16183	prabowo-hatta	PANGKALAN JAMBU	2766
JAMBI	15885	MERANGIN	16183	jokowi-jk	PANGKALAN JAMBU	1141
JAMBI	15885	MERANGIN	16183	prabowo-hatta	SUNGAI TENANG	3572
JAMBI	15885	MERANGIN	16183	jokowi-jk	SUNGAI TENANG	1763
JAMBI	15885	MERANGIN	16183	prabowo-hatta	RENAH PAMENANG	3617
JAMBI	15885	MERANGIN	16183	jokowi-jk	RENAH PAMENANG	4819
JAMBI	15885	MERANGIN	16183	prabowo-hatta	PAMENANG SELATAN	2785
JAMBI	15885	MERANGIN	16183	jokowi-jk	PAMENANG SELATAN	2787
JAMBI	15885	MERANGIN	16183	prabowo-hatta	MARGO TABIR	3521
JAMBI	15885	MERANGIN	16183	jokowi-jk	MARGO TABIR	3851
JAMBI	15885	MERANGIN	16183	prabowo-hatta	TABIR LINTAS	1732
JAMBI	15885	MERANGIN	16183	jokowi-jk	TABIR LINTAS	2476
JAMBI	15885	MERANGIN	16183	prabowo-hatta	TABIR BARAT	3337
JAMBI	15885	MERANGIN	16183	jokowi-jk	TABIR BARAT	2746
JAMBI	15885	MERANGIN	16183	prabowo-hatta	PAMENANG BARAT	3843
JAMBI	15885	MERANGIN	16183	jokowi-jk	PAMENANG BARAT	5362
JAMBI	15885	MERANGIN	16183	prabowo-hatta	BATANG MASUMAI	3954
JAMBI	15885	MERANGIN	16183	jokowi-jk	BATANG MASUMAI	1444
JAMBI	15885	MERANGIN	16183	prabowo-hatta	BANGKO	15527
JAMBI	15885	MERANGIN	16183	jokowi-jk	BANGKO	9014
JAMBI	15885	MERANGIN	16183	prabowo-hatta	MUARA SIAU	2103
JAMBI	15885	MERANGIN	16183	jokowi-jk	MUARA SIAU	2841
JAMBI	15885	MERANGIN	16183	prabowo-hatta	SUNGAI MANAU	4176
JAMBI	15885	MERANGIN	16183	jokowi-jk	SUNGAI MANAU	1322
JAMBI	15885	MERANGIN	16183	prabowo-hatta	TABIR	7757
JAMBI	15885	MERANGIN	16183	jokowi-jk	TABIR	7323
JAMBI	15885	MERANGIN	16183	prabowo-hatta	PAMENANG	7719
JAMBI	15885	MERANGIN	16183	jokowi-jk	PAMENANG	10204
JAMBI	15885	MERANGIN	16183	prabowo-hatta	TABIR ULU	1889
JAMBI	15885	MERANGIN	16183	jokowi-jk	TABIR ULU	2501
JAMBI	15885	MERANGIN	16183	prabowo-hatta	TABIR SELATAN	6435
JAMBI	15885	MERANGIN	16183	jokowi-jk	TABIR SELATAN	9787
JAMBI	15885	MERANGIN	16183	prabowo-hatta	LEMBAH MASURAI	4810
JAMBI	15885	MERANGIN	16183	jokowi-jk	LEMBAH MASURAI	6224
JAMBI	15885	MERANGIN	16183	prabowo-hatta	BANGKO  BARAT	2571
JAMBI	15885	MERANGIN	16183	jokowi-jk	BANGKO  BARAT	3643
JAMBI	15885	MERANGIN	16183	prabowo-hatta	NALO TATAN	3176
JAMBI	15885	MERANGIN	16183	jokowi-jk	NALO TATAN	3784
JAMBI	15885	MERANGIN	16183	prabowo-hatta	TIANG PUMPUNG	1540
JAMBI	15885	MERANGIN	16183	jokowi-jk	TIANG PUMPUNG	1256
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	JAMBI LUAR KOTA	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	JAMBI LUAR KOTA	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	TAMAN RAJO	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	TAMAN RAJO	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	BAHAR SELATAN	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	BAHAR SELATAN	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	SUNGAI GELAM	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	SUNGAI GELAM	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	SUNGAI BAHAR	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	SUNGAI BAHAR	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	KUMPEH ULU	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	KUMPEH ULU	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	MESTONG	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	MESTONG	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	MARO SEBO	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	MARO SEBO	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	KUMPEH	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	KUMPEH	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	SEKERNAN	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	SEKERNAN	-1
JAMBI	15885	MUARO JAMBI	16699	prabowo-hatta	BAHAR UTARA	-1
JAMBI	15885	MUARO JAMBI	16699	jokowi-jk	BAHAR UTARA	-1
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	BATANG ASAI	4821
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	BATANG ASAI	3849
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	SINGKUT	8310
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	SINGKUT	12660
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	BATHIN VIII	7002
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	BATHIN VIII	4897
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	AIR HITAM	4078
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	AIR HITAM	8358
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	MANDIANGIN	5970
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	MANDIANGIN	12813
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	PELAWAN	7793
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	PELAWAN	8655
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	PAUH	3769
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	PAUH	8414
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	SAROLANGUN	17727
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	SAROLANGUN	9566
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	LIMUN	5585
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	LIMUN	4783
JAMBI	15885	SAROLANGUN	16420	prabowo-hatta	CERMIN NAN GEDANG	3543
JAMBI	15885	SAROLANGUN	16420	jokowi-jk	CERMIN NAN GEDANG	2448
JAMBI	15885	TANJUNG JABUNG BARAT	16862	prabowo-hatta	TUNGKAL ULU	2737
JAMBI	15885	TANJUNG JABUNG BARAT	16862	jokowi-jk	TUNGKAL ULU	4201
JAMBI	15885	TANJUNG JABUNG BARAT	16862	prabowo-hatta	KUALA BETARA	3531
JAMBI	15885	TANJUNG JABUNG BARAT	16862	jokowi-jk	KUALA BETARA	3124
JAMBI	15885	TANJUNG JABUNG BARAT	16862	prabowo-hatta	BRAM ITAM	3788
JAMBI	15885	TANJUNG JABUNG BARAT	16862	jokowi-jk	BRAM ITAM	4532
JAMBI	15885	TANJUNG JABUNG BARAT	16862	prabowo-hatta	SEBERANG KOTA	1896
JAMBI	15885	TANJUNG JABUNG BARAT	16862	jokowi-jk	SEBERANG KOTA	2316
JAMBI	15885	TANJUNG JABUNG BARAT	16862	prabowo-hatta	MUARA PAPALIK	2234
JAMBI	15885	TANJUNG JABUNG BARAT	16862	jokowi-jk	MUARA PAPALIK	3363
JAMBI	15885	TANJUNG JABUNG BARAT	16862	prabowo-hatta	RENAH MENDALUH	2281
JAMBI	15885	TANJUNG JABUNG BARAT	16862	jokowi-jk	RENAH MENDALUH	3957
JAMBI	15885	TANJUNG JABUNG BARAT	16862	prabowo-hatta	BATANG ASAM	4154
